ETA,EXP_REGION_CODE,IMP_REGION_CODE,EXP_INVOICE_CURRENCY,EXP_PRICE,MID_INVOICE_CURRENCY,MID_PRICE,M3,CNT
2013/9/28,C1,AR,THB,66792.15,THB,68351.17,154.407,289
2013/9/28,C1,C1,THB,59328,USD,2110.79,116.968,391
2013/9/28,C1,MY,THB,585.209,USD,602.342,111.692,106
2013/9/28,C1,ZA,THB,7030.39,USD,249.433,13.392,53
2013/9/28,TW,BR,USD,27850.78,USD,989.019,168.417,167
2013/9/27,C2,TH,USD,0.132,USD,0.135,0.282,1
2013/9/27,ID,TH,USD,156.75,USD,5.666,0.285,1
2013/9/27,ID,ZA,USD,65348.47,THB,66864.46,224.453,373
2013/9/27,C1,BR,THB,36403.65,THB,37100.608,80.42,233
2013/9/27,C1,C2,THB,25900.17,USD,902.484,113.646,258
2013/9/27,C1,I1,THB,20.176,USD,24.621,15.928,8
2013/9/27,C1,I3,THB,1.006,,,1.56,1
2013/9/27,C1,ID,THB,592.432,USD,611.962,100.031,122
2013/9/27,C1,ID,THB,579.69,USD,19.73,4.636,4
2013/9/27,C1,MY,THB,1984.98,USD,69.644,20.61,21
2013/9/27,C1,PK,THB,36393.33,THB,37220.26,34.274,150
2013/9/27,C1,VE,THB,1022.56,THB,1097.48,2.544,4
2013/9/27,C1,ZA,THB,8.09,USD,8.502,0.157,1
2013/9/27,C1,ZA,THB,34.36,THB,1080.29,14.803,13
2013/9/26,C1,A0,USD,71.472,THB,2176.29,105.441,16
2013/9/26,C2,TH,USD,69.44,USD,70.39,40.838,6
2013/9/26,ID,VN,USD,6.04,USD,0.225,0.32,1
2013/9/26,PH,TH,USD,473.73,USD,16.967,11.42,5
2013/9/26,C1,AR,THB,77909.23,THB,67738.228,120.675,52
2013/9/26,C1,AU,THB,37876.08,USD,1349.136,242.29,542
2013/9/26,C1,AU,THB,15652.96,THB,16009.54,17.586,52
2013/9/26,C1,MY,THB,33154.14,THB,33787.177,186.61,190
2013/9/26,C1,TW,THB,17467.67,USD,608.568,160.795,171
2013/9/26,C1,ZA,THB,7.17,USD,7.46,4.696,3
2013/9/25,C1,TW,USD,583.509,USD,605.842,39.759,139
2013/9/25,C1,C1,THB,56892.19,USD,2021.83,433.006,447
2013/9/25,C1,MY,THB,12161.68,AUD,406.48,22.659,13
2013/9/25,C1,US,THB,19299.07,USD,690.15,225.758,70
2013/9/24,C1,TH,USD,10886.59,USD,387.449,103.999,142
2013/9/24,C1,ID,THB,57035.32,THB,58351.67,109.729,263
2013/9/24,C1,MY,THB,24130.69,USD,886.06,181.334,217
2013/9/24,C1,VN,THB,34821,THB,35586,116.547,126
2013/9/23,C1,ID,USD,4.09,,,3.32,8
2013/9/23,ID,MY,USD,573.3,USD,19.51,4.836,3
2013/9/23,C1,BR,THB,204.02,USD,7.516,0.084,6
2013/9/23,C1,GB,THB,410.52,USD,14.947,3.8,1
2013/9/23,C1,I3,THB,17.053,USD,0.638,3,2
2013/9/23,C1,MY,THB,69422.19,THB,71016.49,146.407,311
2013/9/23,C1,ZA,THB,59.59,THB,1813.8,8.778,25
2013/9/22,C2,TH,USD,0.162,,,0.027,3
2013/9/22,C2,ZA,USD,94.765,USD,98.003,19.343,9
2013/9/22,MY,ID,USD,21.594,USD,22.336,14.605,22
2013/9/22,C1,C2,THB,661.136,USD,678.597,53.516,58
2013/9/22,C1,ID,THB,325.416,USD,330.591,97.233,48
2013/9/22,C1,ID,THB,56364.74,THB,51855.144,106.45,41
2013/9/22,C1,MY,THB,76336.63,USD,2671.625,355.084,509
2013/9/22,C1,PH,THB,66792.15,THB,68351.17,154.407,289
2013/9/22,C1,ZA,THB,59328,USD,2110.79,116.968,391
2013/9/22,C1,ZA,THB,585.209,USD,602.342,111.692,106
2013/9/21,ID,MY,USD,7030.39,USD,249.433,13.392,53
2013/9/21,PH,ID,USD,27850.78,USD,989.019,168.417,167
2013/9/21,PH,VN,USD,0.132,USD,0.135,0.282,1
2013/9/21,C1,C1,THB,156.75,USD,5.666,0.285,1
2013/9/21,C1,MY,THB,65348.47,THB,66864.46,224.453,373
2013/9/20,C1,A0,USD,36403.65,THB,37100.608,80.42,233
2013/9/20,ID,PH,USD,25900.17,USD,902.484,113.646,258
2013/9/20,ID,TH,USD,20.176,USD,24.621,15.928,8
2013/9/20,MY,I1,USD,1.006,,,1.56,1
2013/9/20,C1,AU,THB,592.432,USD,611.962,100.031,122
2013/9/20,C1,AU,THB,579.69,USD,19.73,4.636,4
2013/9/20,C1,I1,THB,1984.98,USD,69.644,20.61,21
2013/9/20,C1,I2,THB,36393.33,THB,37220.26,34.274,150
2013/9/20,C1,ID,THB,1022.56,THB,1097.48,2.544,4
2013/9/20,C1,ID,THB,8.09,USD,8.502,0.157,1
2013/9/20,C1,MY,THB,34.36,THB,1080.29,14.803,13
2013/9/20,C1,VE,THB,71.472,THB,2176.29,105.441,16
2013/9/20,C1,ZA,THB,69.44,USD,70.39,40.838,6
2013/9/20,C1,ZA,THB,6.04,USD,0.225,0.32,1
2013/9/19,AR,VE,USD,677.56,USD,23.878,16.815,7
2013/9/19,ID,PH,USD,32517.18,USD,1146.441,73.724,126
2013/9/19,ID,TH,USD,1163.4,USD,43.533,5.376,2
2013/9/19,ID,VN,USD,55690.68,THB,51163.816,108.796,35
2013/9/19,C1,AR,THB,22414.64,USD,796.193,203.103,374
2013/9/19,C1,PK,THB,54062.4,THB,55307.32,208.69,328
2013/9/19,C1,TW,THB,52484.39,USD,1952.14,304.345,247
2013/9/18,C1,MY,THB,26301.04,USD,932.68,38.804,176
2013/9/17,C1,A0,USD,47743.72,THB,48654.442,134.985,215
2013/9/17,ID,TW,USD,12542.86,USD,437.019,117.185,141
2013/9/17,PH,AU,USD,11.54,,,49.4,2
2013/9/17,C1,C1,THB,0.96,THB,30.49,0.01,1
2013/9/17,C1,MY,THB,869.382,USD,903.151,37.91,214
2013/9/17,C1,PK,THB,7734.66,USD,280.81,88.066,94
2013/9/17,C1,VN,THB,39019.77,THB,39850.977,99.663,188
2013/9/16,C2,TH,USD,98710,THB,101202.31,397.438,480
2013/9/16,ID,MY,USD,0.162,,,0.043,3
2013/9/16,C1,AR,THB,391.893,USD,401.88,34.656,33
2013/9/16,C1,BR,THB,27.44,AUD,27.82,8.592,3
2013/9/16,C1,PH,THB,173.67,USD,7.128,1.517,1
2013/9/15,ID,ZA,USD,67131.65,THB,68676.52,188.335,352
2013/9/15,C1,ID,THB,16765.76,USD,599.06,122.31,21
2013/9/15,C1,ID,THB,61525.14,USD,2194.14,127.127,439
2013/9/15,C1,MY,THB,5.32,THB,186.6,0.704,1
2013/9/15,C1,ZA,THB,830.359,USD,861.268,110.698,134
2013/9/15,C1,ZA,THB,505.76,USD,17.2,5.888,2
2013/9/14,ID,PH,USD,11526.85,USD,408.855,35.865,108
2013/9/14,PH,ID,JPY,46053.1,USD,1609.255,170.731,260
2013/9/14,PH,ID,USD,58.49,USD,59.453,20.345,11
2013/9/14,C1,CZ,THB,56364.74,THB,51855.144,146.966,41
2013/9/14,C1,MY,THB,91455.36,USD,3210.15,481.506,593
2013/9/13,ID,TH,USD,4876.21,THB,5014.92,32.386,69
2013/9/13,PH,ID,USD,31347.95,THB,31948.484,89.875,182
2013/9/13,C1,AR,THB,15483.65,USD,539.44,89.699,155
2013/9/13,C1,I1,THB,1043.813,USD,1078.168,106.252,208
2013/9/13,C1,ID,THB,4342.86,JPY,4599.35,116.097,3
2013/9/13,C1,ID,THB,330.95,USD,336.279,77.366,44
2013/9/13,C1,PK,THB,91.28,USD,3.4,3.616,2
2013/9/13,C1,TW,THB,68180.63,THB,66705.3,251.303,399
2013/9/13,C1,VE,THB,72.779,THB,2212.19,132.306,18
2013/9/13,C1,ZA,THB,17.536,USD,17.727,2.263,1
2013/9/13,C1,ZA,THB,969.03,USD,32.98,13.909,6
2013/9/13,TW,MY,USD,37644.88,USD,1327.667,116.686,137
2013/9/12,C1,A0,USD,78737.09,THB,69361.815,110.177,60
2013/9/12,C2,TH,USD,29154.33,USD,1039.909,234.294,472
2013/9/12,ID,VN,USD,14320.56,USD,531.34,129.998,111
2013/9/12,C1,AR,THB,43365.35,THB,44354.38,91.768,141
2013/9/12,C1,AU,THB,27554.52,USD,977.02,38.186,181
2013/9/12,C1,AU,THB,34723.19,THB,35387.706,132.507,194
2013/9/12,C1,I2,THB,13377.66,USD,466.098,62.737,115
2013/9/12,C1,ID,THB,0.07,USD,0.08,0.027,1
2013/9/12,C1,MY,THB,1.006,,,1.82,1
2013/9/12,C1,ZA,THB,21.6,THB,662.37,20.772,9
2013/9/12,TW,TH,USD,688.415,USD,714.153,36.438,160
2013/9/11,C1,TW,USD,70236.41,USD,2497.74,301.243,465
2013/9/11,ID,TH,USD,9076.86,AUD,303.23,12.954,8
2013/9/11,C1,C1,THB,9471.34,USD,338.79,114.253,34
2013/9/11,C1,ID,THB,1255.54,USD,45.122,39.204,6
2013/9/11,C1,MY,THB,661.01,USD,22.684,0.126,1
2013/9/10,ID,C1,USD,61378.21,THB,59925.27,110.521,312
2013/9/10,C1,BR,THB,1563.22,USD,54.476,69.12,2
2013/9/10,C1,MY,THB,12.07,THB,380.23,1.768,3
2013/9/10,C1,VN,THB,10.94,,,6.816,1
2013/9/9,ID,VE,USD,12.192,THB,486.89,1.032,1
2013/9/9,MY,PH,USD,173.67,USD,7.128,1.517,1
2013/9/9,C1,BR,THB,1081.3,USD,39.414,0.54,2
2013/9/9,C1,ID,THB,125829.51,THB,122970.19,321.57,759
2013/9/9,C1,ID,THB,4.7,USD,6.465,2.172,1
2013/9/9,C1,TW,THB,342.18,USD,12.154,10.604,8
2013/9/9,C1,VE,THB,68180.16,THB,67863.2,205.935,368
2013/9/8,C2,TH,USD,89842.66,USD,3193.31,122.015,459
2013/9/8,ID,BR,USD,10.77,USD,14.52,1.486,4
2013/9/8,C1,C1,THB,1.217,USD,1.284,1.161,5
2013/9/8,C1,C2,THB,5497.74,USD,195.028,32.893,54
2013/9/8,C1,MY,THB,54736.36,THB,51341.139,71.398,31
2013/9/8,C1,PH,THB,74159.72,USD,2599.158,330.793,435
2013/9/8,C1,TR,THB,1345.8,THB,1376.92,0.925,2
2013/9/8,C1,ZA,THB,52.74,USD,1.97,0.138,2
2013/9/8,C1,ZA,THB,5.32,THB,192.81,0.352,1
2013/9/7,ID,PH,USD,78.587,USD,81.264,48.615,9
2013/9/7,PH,ID,USD,173.67,USD,7.128,1.517,1
2013/9/7,C1,A0,THB,677.56,USD,23.947,11.218,7
2013/9/7,C1,C1,THB,2976.35,THB,3062.09,15.052,42
2013/9/6,ID,MY,USD,35570.87,USD,1241.608,191.289,192
2013/9/6,ID,TH,USD,49.896,USD,1.737,2.4,1
2013/9/6,MY,ID,USD,34024.98,THB,34676.156,94.046,183
2013/9/6,C1,BR,THB,15856.28,USD,552.438,150.37,152
2013/9/6,C1,I1,THB,546.922,USD,565.58,85.704,116
2013/9/6,C1,ID,THB,341.662,USD,347.222,152.344,53
2013/9/6,C1,ID,THB,649.38,THB,663.315,17.148,3
2013/9/6,C1,VE,THB,1804.44,USD,62.153,16.567,18
2013/9/6,C1,ZA,THB,558.543,USD,578.865,177.646,101
2013/9/6,C1,ZA,THB,47.051,THB,1431.38,144.569,14
2013/9/5,AR,VE,USD,0.23,USD,0.237,8.016,1
2013/9/5,C1,TW,USD,63.95,USD,2.27,0.136,1
2013/9/5,C2,TH,USD,30405.76,USD,1073.065,116.579,127
2013/9/5,ID,VN,USD,54899.77,THB,51508.877,103.682,33
2013/9/5,PH,AR,USD,24559.66,USD,870.622,273.431,367
2013/9/5,PH,AU,USD,47168.42,USD,1646.29,37.721,259
2013/9/5,C1,AR,THB,33703.8,THB,34349.336,125.851,185
2013/9/5,C1,ID,THB,13593.32,USD,473.569,93.32,143
2013/9/5,C1,MY,THB,3748.28,USD,3748.28,381.82,382
2013/9/5,C1,PK,THB,21.86,,,11.573,2
2013/9/5,C1,TW,THB,204.31,THB,6413.07,0.837,6
2013/9/4,C1,BE,EUR,670.661,USD,695.414,19.91,190
2013/9/4,ID,TH,USD,4.81,USD,4.98,0.684,1
2013/9/4,ID,TW,USD,9.04,AUD,10.14,0.576,1
2013/9/4,C1,I2,THB,54961.48,USD,1954.69,297.066,419
2013/9/4,C1,MX,THB,1488.19,USD,46.658,1.17,4
2013/9/4,C1,MY,THB,422.84,THB,596.14,0.442,4
2013/9/4,TW,TH,USD,7726.72,USD,280.52,88.606,96
2013/9/3,ID,I1,USD,37213.17,THB,38051.005,118.476,129
2013/9/3,C1,BR,THB,8.3,,,9.32,13
2013/9/3,C1,ID,THB,66.123,THB,2113.86,101.093,13
2013/9/3,C1,ID,THB,453.373,USD,465.308,34.67,43
2013/9/3,C1,MY,THB,1163.96,USD,43.658,4.736,2
2013/9/3,C1,TW,THB,17.053,USD,0.638,2.448,2
2013/9/3,C1,US,THB,48910.07,THB,50037.8,151.382,292
2013/9/3,C1,VN,THB,81.8,THB,2487.04,10.13,19
2013/9/2,C1,BR,THB,23.208,USD,23.986,10.444,24
2013/9/2,C1,VN,THB,729.8,USD,25.844,0.099,1
2013/9/1,ID,C1,USD,109742,THB,102958.552,167.786,64
2013/9/1,C1,MY,THB,161100.93,USD,5628.037,570.901,833
2013/9/1,C1,PH,THB,60086.8,THB,61513.94,194.052,323
2013/9/1,C1,ZA,THB,28409.09,THB,29064.644,35.906,95
2013/9/1,C1,ZA,THB,187.18,USD,6.84,14.5,4
2013/9/1,TW,VN,USD,58808.18,USD,2094.77,142.403,386
2013/8/31,C1,A0,USD,5876.48,USD,208.433,68.979,58
2013/8/31,ID,PH,USD,56115.01,USD,1997.73,126.472,374
2013/8/31,PH,ID,USD,4.665,USD,6.412,2.88,1
2013/8/31,C1,ID,THB,2977.81,THB,3063.59,36.443,43
2013/8/31,C1,ID,THB,28209.71,USD,1001.508,195.233,165
2013/8/31,C1,MY,THB,33764.25,THB,34410.262,89.398,190
2013/8/30,C1,A0,USD,15644.61,USD,545.076,86.467,146
2013/8/30,ID,MY,USD,20.062,USD,24.503,11.828,7
2013/8/30,ID,TH,USD,1.006,,,1.846,1
2013/8/30,PH,AR,USD,515.993,USD,533.65,70.833,107
2013/8/30,C1,I1,THB,304.407,USD,309.332,148.594,47
2013/8/30,C1,I2,THB,54715.21,THB,51318.4,93.182,31
2013/8/30,C1,ID,THB,59950.32,USD,2100.08,308.111,449
2013/8/30,C1,ID,THB,56409.58,THB,57700.05,156.416,239
2013/8/30,C1,MY,THB,0.194,,,8.184,4
2013/8/30,C1,PK,THB,519.135,USD,534.374,95.374,94
2013/8/30,C1,TW,THB,46.503,THB,1415.31,68.166,12
2013/8/30,C1,VE,THB,5.49,USD,4.98,0.06,1
2013/8/30,C1,ZA,THB,73199.92,USD,2585.125,172.478,305
2013/8/30,C1,ZA,THB,1167.74,USD,44.368,3.2,2
2013/8/29,C1,A0,USD,54899.77,THB,51508.877,89.945,33
2013/8/29,ID,AR,USD,20425.3,USD,725.923,260.975,307
2013/8/29,ID,VN,USD,55995.69,THB,57285.69,118.48,246
2013/8/29,C1,AR,THB,46056.99,USD,1698.21,330.724,331
2013/8/29,C1,AU,THB,13699.77,THB,14094.305,25.958,98
2013/8/29,C1,AU,THB,35439.92,USD,1228.21,36.908,185
2013/8/29,C1,MY,THB,39841.26,THB,40605.462,167.215,261
2013/8/29,C1,ZA,THB,27492.77,USD,957.879,170.505,270
2013/8/29,TW,BR,USD,11.456,,,70.3,2
2013/8/28,ID,TH,USD,7.17,USD,7.46,4.288,3
2013/8/28,PH,TW,USD,496.648,USD,516.191,18.667,119
2013/8/28,C1,MY,THB,54646.19,USD,1943.27,249.416,430
2013/8/28,C1,TR,THB,15230.91,AUD,508.82,23.403,15
2013/8/27,MY,ID,USD,19397.5,USD,693.56,219.402,68
2013/8/27,C1,I2,THB,61374.6,THB,62814.01,158.27,334
2013/8/27,C1,MY,THB,781.61,USD,27.238,69.12,1
2013/8/27,C1,PH,THB,8.09,USD,8.502,0.471,1
2013/8/26,C1,AU,THB,65.38,THB,2107.23,32.478,14
2013/8/26,C1,BR,THB,25.938,USD,26.465,1.17,1
2013/8/25,ID,BR,USD,26096.61,THB,26702.95,156.863,164
2013/8/25,C1,MY,THB,149.988,USD,5.169,2.752,3
2013/8/25,C1,ZA,THB,18.264,USD,18.766,2,4
2013/8/25,C1,ZA,THB,1387.83,USD,49.078,33.409,9
2013/8/24,ID,MY,USD,51473.99,THB,52686.46,110.78,256
2013/8/24,PH,ID,USD,39033.14,USD,1383.921,191.443,194
2013/8/24,PH,VN,USD,1203.94,USD,56.88,1.856,2
2013/8/24,C1,C1,THB,5733.68,USD,202.273,35.096,52
2013/8/24,C1,C2,THB,8.588,USD,8.359,0.625,1
2013/8/24,C1,CZ,THB,2790.27,THB,2870.85,14.666,35
2013/8/24,C1,MY,THB,50591.19,THB,51557.909,88.099,212
2013/8/24,C1,VN,THB,12400.99,USD,432.112,110.158,136
2013/8/23,ID,C1,USD,902.565,USD,929.596,112.46,152
2013/8/23,ID,PH,USD,304.407,USD,309.332,150.052,47
2013/8/23,ID,TH,USD,67.46,USD,72.14,7.017,10
2013/8/23,C1,I2,THB,1867.42,USD,65.473,13.167,23
2013/8/23,C1,ID,THB,902.91,USD,31.891,12.09,11
2013/8/23,C1,ID,THB,45.64,USD,1.7,2.176,1
2013/8/23,C1,MY,THB,63474.98,THB,64940.63,192.002,348
2013/8/23,C1,PK,THB,55879.69,USD,1989.82,100.444,374
2013/8/23,C1,ZA,THB,1.265,USD,1.426,0.612,1
2013/8/23,C1,ZA,THB,761.803,USD,785.92,35.593,165
2013/8/22,AR,VE,USD,11.802,THB,454.54,1.632,1
2013/8/22,MY,I1,USD,758.1,USD,29.023,3.153,18
2013/8/22,C1,AR,THB,54871,THB,51479.276,71.359,32
2013/8/22,C1,AU,THB,23612.22,USD,839.467,239.517,298
2013/8/22,C1,AU,THB,20286.89,THB,20799.03,109.73,159
2013/8/22,C1,ID,THB,9861,USD,358.83,89.833,103
2013/8/22,C1,ID,THB,32498.79,THB,33120.725,91.048,183
2013/8/22,C1,MY,THB,14461.91,USD,503.895,149.982,157
2013/8/22,C1,TW,THB,779.19,USD,779.19,93.324,122
2013/8/22,C1,VE,THB,9.308,USD,9.47,2.52,4
2013/8/21,PH,TH,USD,58454.19,USD,2076.4,342.829,472
2013/8/21,C1,I2,THB,12308.1,AUD,411.18,27.036,14
2013/8/21,C1,MY,THB,19397.5,USD,693.56,179.925,68
2013/8/20,C1,A0,USD,11135.28,THB,6307.524,3.729,17
2013/8/20,ID,BR,USD,11737.05,USD,419.258,61.608,117
2013/8/20,C1,BR,THB,48204.01,THB,49311.21,149.687,267
2013/8/20,C1,MY,THB,44120.67,THB,45158.989,89.353,185
2013/8/20,C1,PK,THB,25983.99,USD,894.04,37.305,172
2013/8/19,MY,ID,USD,9.531,THB,289.572,0.096,1
2013/8/19,C1,BR,THB,2333.52,USD,88.252,3.52,4
2013/8/19,TW,ID,USD,49613.88,THB,50752.98,147.464,299
2013/8/18,ID,ZA,USD,0.162,,,0.038,3
2013/8/18,C1,ID,THB,81.148,USD,83.927,16.31,9
2013/8/18,C1,ID,THB,267.58,USD,9.19,13.84,3
2013/8/18,C1,PH,THB,47969.62,THB,49111.23,212.092,247
2013/8/18,C1,TW,THB,32927.03,USD,1176.68,246.118,45
2013/8/18,C1,VE,THB,0.267,USD,0.276,0.469,1
2013/8/18,C1,ZA,THB,6756.03,USD,237.754,31.53,61
2013/8/18,C1,ZA,THB,0.132,USD,0.135,0.309,1
2013/8/17,AR,VE,USD,58.49,USD,59.453,23.209,11
2013/8/17,ID,PK,USD,54765.13,THB,51370.74,85.168,32
2013/8/17,ID,TH,USD,18177.24,USD,649.697,187.538,271
2013/8/17,PH,ID,USD,51774.44,USD,1835.246,146.804,219
2013/8/17,C1,MY,THB,171.29,THB,191.42,3.57,1
2013/8/17,C1,VN,THB,10.04,USD,0.37,0.018,1
2013/8/16,C1,A0,USD,63483.25,THB,64698.457,178.683,356
2013/8/16,ID,ZA,USD,26063.1,USD,908.161,225.88,285
2013/8/16,C1,I1,THB,1347.49,USD,1347.49,290.12,68
2013/8/16,C1,MY,THB,1.42,USD,1.63,0.674,5
2013/8/16,C1,PK,THB,11.994,THB,493.47,0.816,1
2013/8/16,C1,VE,THB,333.443,USD,338.814,107.656,37
2013/8/16,C1,ZA,THB,37606.08,THB,38408.62,54.21,214
2013/8/16,C1,ZA,THB,100817.62,USD,3590.18,113.949,625
2013/8/15,ID,AR,USD,0.245,,,5.697,5
2013/8/15,ID,VN,USD,59,USD,59.807,30.856,5
2013/8/15,C1,AR,THB,39255.09,USD,1384.349,79.427,140
2013/8/15,C1,AU,THB,45034.66,THB,46068.4,77.789,253
2013/8/15,C1,AU,THB,25026.66,USD,933.24,141.788,194
2013/8/15,C1,ID,THB,27296.4,USD,939.02,37.247,171
2013/8/15,C1,ID,THB,32224.28,THB,32841.154,92.824,174
2013/8/15,C1,MY,THB,15032.87,USD,523.774,109.503,149
2013/8/15,C1,TW,THB,7.2,USD,7.49,5.496,3
2013/8/15,C1,ZA,THB,472.602,USD,491.667,39.393,131
2013/8/14,C1,TW,USD,89716.25,USD,3146.95,341.656,701
2013/8/14,ID,TH,USD,6154.05,AUD,205.59,19.365,7
2013/8/14,C1,AR,THB,9698.75,USD,346.78,146.348,34
2013/8/14,C1,I2,THB,103908.81,THB,102134.609,75.751,66
2013/8/14,C1,MY,THB,92079.68,USD,3230.702,373.875,621
2013/8/13,C1,BE,EUR,54691.67,THB,55946.07,209.246,353
2013/8/13,C1,TH,USD,45658.91,THB,46568.847,69.036,185
2013/8/13,ID,TW,USD,781.61,USD,27.238,69.12,1
2013/8/12,PH,AU,USD,21.84,,,1.42,2
2013/8/12,C1,BR,THB,58.552,THB,1785.1,66.78,14
2013/8/12,C1,I2,THB,125.21,USD,4.24,12.96,1
2013/8/12,C1,MX,THB,1181.9,USD,43.916,1.664,2
2013/8/11,C1,AR,THB,17274.61,THB,17713.39,116.746,107
2013/8/11,C1,MY,THB,8.92,,,10.3,14
2013/8/11,C1,PH,THB,11.72,THB,358.1,0.37,1
2013/8/10,AR,VE,USD,337.096,USD,346.492,10.432,28
2013/8/10,PH,ID,JPY,27.44,AUD,27.82,4.752,3
2013/8/10,PH,ID,USD,5738.16,USD,199.543,29.559,68
2013/8/10,C1,C1,THB,250.1,USD,8.84,1.433,12
2013/8/10,C1,ID,THB,17.02,USD,0.62,3,2
2013/8/10,C1,ID,THB,277.09,USD,9.67,62.88,1
2013/8/10,C1,MY,THB,2929.38,THB,3013.9,14.811,39
2013/8/9,ID,PH,USD,32504.59,USD,1149.057,131.727,176
2013/8/9,ID,TH,USD,1877.2,USD,1877.2,184.598,190
2013/8/9,C1,AR,THB,4342.86,JPY,4599.35,42.524,3
2013/8/9,C1,I1,THB,328.674,USD,333.93,98.602,33
2013/8/9,C1,I2,THB,1131.39,USD,39.647,9.628,13
2013/8/9,C1,ID,THB,56673.25,THB,58510.895,116.34,47
2013/8/9,C1,ID,THB,94440.03,USD,3307.791,529.861,545
2013/8/9,C1,MX,THB,48658.31,THB,49827.41,184.731,257
2013/8/9,C1,MY,THB,530.264,USD,548.316,55.852,113
2013/8/9,C1,PK,THB,54.228,THB,1651.85,100.462,12
2013/8/9,C1,VE,THB,71684.23,USD,2488.22,380.61,485
2013/8/9,C1,VN,THB,30450.43,USD,1071.701,122.029,127
2013/8/9,C1,ZA,THB,4099.86,USD,144.708,7.936,7
2013/8/9,C1,ZA,THB,55868.95,THB,57685.808,104.917,42
2013/8/8,ID,VN,USD,31048.32,USD,1102.577,284.304,397
2013/8/8,C1,AU,THB,17.02,USD,0.62,1.8,2
2013/8/8,C1,AU,THB,46788.65,THB,47862.81,149.063,287
2013/8/8,C1,BR,THB,31490.43,USD,1177.77,348.012,243
2013/8/8,C1,C2,THB,41859.69,USD,1441.05,72.498,268
2013/8/8,C1,MY,THB,54588.76,USD,1943.75,116.608,360
2013/8/8,C1,TW,THB,32466.97,THB,33088.33,134.387,184
2013/8/7,C1,A0,USD,17851.39,USD,619.789,184.547,169
2013/8/7,C1,TH,USD,470.112,USD,488.292,37.937,127
2013/8/7,C1,TW,USD,6154.05,AUD,205.59,18.852,7
2013/8/7,ID,TW,USD,9698.75,USD,346.78,147.987,34
2013/8/7,C1,I2,THB,2156.01,USD,74.389,26.77,16
2013/8/6,ID,BR,USD,902.91,USD,31.891,18.115,11
2013/8/6,C1,C1,THB,52574.33,THB,53784.15,111.034,279
2013/8/6,C1,MY,THB,33127.48,THB,33725.312,41.215,115
2013/8/5,MY,ID,USD,1.006,,,1.82,1
2013/8/5,C1,BR,THB,11.72,THB,358.1,0.74,1
2013/8/4,ID,MY,USD,21.86,,,4.473,2
2013/8/4,ID,ZA,USD,451.975,USD,463.788,22.884,39
2013/8/4,C1,AR,THB,2374.24,USD,89.7,1.152,4
2013/8/4,C1,MY,THB,102.822,USD,106.333,89.16,9
2013/8/4,C1,PH,THB,169.55,USD,5.954,3.034,1
2013/8/4,C1,ZA,THB,51123.27,THB,52338.02,110.787,183
2013/8/4,C1,ZA,THB,0.23,USD,0.237,8.016,1
2013/8/3,AR,VE,USD,2468.86,USD,84.798,2.294,25
2013/8/3,C1,A0,USD,575.987,USD,592.921,121.011,100
2013/8/3,ID,C1,USD,126.35,USD,128.413,43.213,22
2013/8/3,ID,PH,USD,277.09,USD,9.67,62.88,1
2013/8/3,ID,TW,USD,2856.41,THB,2938.71,16.103,39
2013/8/3,PH,ID,USD,26306.29,USD,929.932,125.238,165
2013/8/3,C1,C1,THB,32263.07,THB,32880.733,128.3,186
2013/8/3,C1,I2,THB,14669.43,USD,508.968,111.62,146
2013/8/3,C1,TW,THB,4573.72,USD,4573.72,564.117,636
2013/8/2,C1,A0,USD,0.194,,,6.945,4
2013/8/2,ID,C1,USD,4.739,USD,6.764,0.93,1
2013/8/2,ID,ZA,USD,491.225,USD,507.967,81.649,99
2013/8/2,C1,I1,THB,78.226,USD,132.595,0.192,4
2013/8/2,C1,ID,THB,328.674,USD,333.93,74.705,33
2013/8/2,C1,ID,THB,1089.23,USD,37.829,10.525,17
2013/8/2,C1,MY,THB,2345.92,USD,88.148,2.24,4
2013/8/2,C1,TW,THB,32.8,THB,33.37,0.12,2
2013/8/2,C1,VE,THB,11.48,,,45.6,2
2013/8/2,C1,VN,THB,2.304,USD,2.522,1.08,2
2013/8/2,C1,ZA,THB,115.85,USD,117.443,37.964,10
2013/8/2,C1,ZA,THB,30109.99,USD,1059.669,77.342,120
2013/8/1,ID,VN,USD,162414.92,THB,167715.822,200.19,105
2013/8/1,C1,AR,THB,127681.73,USD,4498.197,605.653,1087
2013/8/1,C1,AU,THB,34036.07,THB,34803.79,23.239,126
2013/8/1,C1,AU,THB,38575.21,THB,39311.952,53.304,136
2013/8/1,C1,BR,THB,33591.71,USD,1154.87,37.611,196
2013/8/1,C1,PK,THB,57368.94,USD,2043.7,95.37,364
2013/8/1,C1,ZA,THB,32929.19,THB,33559.845,96.553,190
2013/7/31,C1,BR,THB,14863.33,USD,515.568,177.418,161
2013/7/31,C1,MY,THB,425.161,USD,441.832,19.805,130
2013/7/31,TW,TH,USD,57446.63,USD,1981.99,459.86,448
2013/7/30,C1,A0,USD,15423.34,AUD,493.42,20.679,14
2013/7/30,C1,TH,USD,19245.16,USD,678.01,147.292,65
2013/7/30,ID,I1,USD,63.95,USD,2.27,0.14,1
2013/7/30,MY,PH,USD,7814.21,USD,283.68,89.089,103
2013/7/30,C1,I1,THB,1563.22,USD,53.66,34.56,2
2013/7/30,C1,I2,THB,223.92,USD,7.938,0.256,1
