source,target,value
I-VN-TBHN,I_VN,6
I-VN-TBHN,I_VN,1622
I-VN-TBHN,I_VN,899
I-VN-TBHN,I_VN,900
I-VN-TBHN,I_VN,1822
I-VN-TBHN,I_VN,499
I-VN-TBHN,I_VN,405
I-VN-TBHN,I_VN,82
I-VN-TBHN,I_VN,164
I-VN-TBHN,I_VN,2072
I-VN-TBHN,I_VN,2260
I-VN-TBHN,I_VN,5
I-VN-TBHN,I_VN,20
I-VN-TBHN,I_VN,58
I-VN-TBHN,I_VN,1924
I-VN-TBHN,I_VN,534
I-VN-TBHN,I_VN,8
I-VN-TBHN,I_VN,255
I-VN-TBHN,I_VN,82
I-VN-TBHN,I_VN,11
I-VN-TBHN,I_VN,49
I-VN-TBHN,I_VN,88
I-VN-TBHN,I_VN,364
I-ZA-TBSA,I_ZA,133
I-ZA-INERG,I_ZA,1486
I-ZA-RAMS,I_ZA,162
I-ZA-RGBR,I_ZA,55559
I-ZA-SHATT,I_ZA,989
I-ZA-SMIP,I_ZA,1121
I-ZA-SMIR,I_ZA,603
I-ZA-ARMST,I_ZA,5633
I-ZA-ARMST,I_ZA,686
I-ZA-ARMST,I_ZA,11364
I-ZA-AUTOM,I_ZA,718
I-ZA-AUTOM,I_ZA,4644
I-ZA-BAIRE,I_ZA,489
I-ZA-BRAB,I_ZA,11355
I-ZA-BRAB,I_ZA,41704
I-ZA-FELEL,I_ZA,2214
I-ZA-FELEL,I_ZA,65
I-ZA-GBG,I_ZA,1433
I-ZA-GESTR,I_ZA,4414
I-ZA-GIRL,I_ZA,162
I-ZA-GIRL,I_ZA,55559
I-ZA-GIRL,I_ZA,989
I-ZA-GIRL,I_ZA,1121
I-ZA-IGT,I_ZA,603
I-ZA-IGT,I_ZA,5633
I-ZA-INERG,I_ZA,686
I-ZA-INERG,I_ZA,11364
I-ZA-INERG,I_ZA,718
I-ZA-ISE,I_ZA,4644
I-ZA-KLT,I_ZA,489
I-ZA-KLT,I_ZA,11355
I-ZA-LJTLS,I_ZA,41704
I-ZA-LJTLS,I_ZA,2214
I-ZA-LJTLS,I_ZA,65
I-ZA-LJTLS,I_ZA,1433
I-ZA-LJTLS,I_ZA,4414
I-ZA-LJTLS,I_ZA,18244
I-ZA-PRAGA,I_ZA,18134
I-ZA-PRAGA,I_ZA,10173
I-ZA-PRAGA,I_ZA,3466
I-ZA-PRAGA,I_ZA,9683
I-ZA-PRAGA,I_ZA,104748
I-ZA-PRAGA,I_ZA,85540
I-ZA-RAMS,I_ZA,1720
I-ZA-RAMS,I_ZA,5964
I-ZA-RAMS,I_ZA,3022
I-ZA-RAMS,I_ZA,960
I-ZA-RAMS,I_ZA,2109
I-ZA-RAMS,I_ZA,3910
I-ZA-RBOSC,I_ZA,263
I-ZA-SAD,I_ZA,5499
I-ZA-SAD,I_ZA,461
I-ZA-SAD,I_ZA,395
I-ZA-SAD,I_ZA,9974
I-ZA-SHATT,I_ZA,1861
I-ZA-SHATT,I_ZA,108
I-ZA-SHATT,I_ZA,573
I-ZA-SMIP,I_ZA,437
I-ZA-SMIP,I_ZA,69
I-ZA-SMIP,I_ZA,238
I-ZA-SMIP,I_ZA,214
I-ZA-SMIP,I_ZA,17154
I-ZA-SMIP,I_ZA,4442
I-ZA-SMIP,I_ZA,26652
I-ZA-SMIP,I_ZA,638
I-ZA-SMIP,I_ZA,13700
I-ZA-SMIP,I_ZA,12791
I-ZA-SMIP,I_ZA,4987
I-ZA-SMIR,I_ZA,19445
I-ZA-SMIR,I_ZA,403
I-ZA-SSPRI,I_ZA,11
I-ZA-SSPRI,I_ZA,12524
I-ZA-TAK,I_ZA,1457
I-ZA-TBSA,I_ZA,7040
I-ZA-TBSA,I_ZA,1475
I-ZA-TBSA,I_ZA,710
I-ZA-TBSA,I_ZA,1910
I-ZA-TBSA,I_ZA,2086
I-ZA-TBSA,I_ZA,561
I-ZA-TBSA,I_ZA,5195
I-ZA-TBSA,I_ZA,106
I-ZA-TBSA,I_ZA,2210
I-ZA-TBSA,I_ZA,1316
I-ZA-TBSA,I_ZA,66653
I-ZA-TBSA,I_ZA,1363
I-ZA-TBSA,I_ZA,18050
I-ZA-TBSA,I_ZA,6759
I-ZA-TBSA,I_ZA,1150
I-ZA-TBSA,I_ZA,14857
I-ZA-TGSA,I_ZA,41848
I-ZA-TGSA,I_ZA,785656
I-ZA-TGSA,I_ZA,9
I-ZA-TRW,I_ZA,160
I-ZA-TRW,I_ZA,3871
I-ZA-VENTU,I_ZA,34926
I-ZA-VENTU,I_ZA,15254
I-ZA-VENTU,I_ZA,39837
I-ZA-VENTU,I_ZA,36529
I-ZA-VENTU,I_ZA,139234
I-ZA-VENTU,I_ZA,19049
I-ZA-VENTU,I_ZA,118947
I-ZA-VENTU,I_ZA,1843
I-ZA-VENTU,I_ZA,5835
I-ZA-VENTU,I_ZA,3672
I-ZA-VENTU,I_ZA,5247
I-ZA-WT,I_ZA,5835
